sol_index,City,Labels,Rice,Maize,Sorghum,Sugar cane,Sunflower,Soybean,Sesame,Peanuts,vegetables,Cotton,Green folder,Fully grown Onions
Orginal,Kafr el sheikh,Area,0.03584726505289889,0.0,0.01305547380234344,1.8068557414041235e-05,0.0,3.1808189614301756e-05,3.218461789376095e-05,1.1292848383775772e-06,0.0004095427983440741,0.020052522660930907,0.0046645110249185825,0.0
Orginal,Kafr el sheikh,Production,0.017442757496263072,0.0,0.00562786775380793,9.084793432628998e-05,0.0,3.5568148069146115e-06,2.1570360764514417e-06,1.606303461187244e-07,0.0007413686182338887,0.00274285494874643,0.007727168694425842,0.0
Orginal,Gharbia,Water,0.018592453128301652,0.0,0.011961827306903636,0.0,1.62985307929101e-06,0.00010224931229787425,3.274087215164e-05,1.0689918725938095e-05,0.0033822327606604853,0.002121829024960529,0.0008457978744414877,0.0
Orginal,Gharbia,Area,0.011305458731137655,0.0,0.02075606711524014,0.0,2.2585696767551544e-06,0.00012535061705991107,4.215996729942955e-05,1.3739632200260522e-05,0.006323224561800501,0.002679604707330261,0.0010848663014013924,0.0
Orginal,Gharbia,Production,0.005113758857458801,0.0,0.00833607244217732,0.0,8.260989228962968e-07,2.033121238016997e-05,2.960187807045064e-06,2.2947192302674912e-06,0.011940392656916418,0.0004599994168994213,0.0015851690970764803,0.0
Orginal,Monoufia,Water,0.0,0.0,0.03303621111697858,0.0,0.0,2.01334792147713e-06,4.371841200921768e-05,0.007960921492086392,0.0003600537199574934,0.0001577601907043151,3.566502032330916e-05,0
Orginal,Monoufia,Area,0.0,0.0,0.03175116072996369,0.0,0.0,2.4467838164847504e-06,5.627602777914926e-05,0.015051701814578076,0.00045472536158670443,0.00020233020020931592,6.493387820671069e-05,0
Orginal,Monoufia,Production,0.0,0.0,0.014449617521071366,0.0,0.0,8.719933075016467e-07,1.0762233189954535e-05,0.02842271819770837,8.0682328136205e-05,0.00029009840509041626,0.0001079435925917828,0
Orginal,Behaira,Water,0.03603868811016426,0.0,0.04161465517869518,1.6154720227090307e-05,0.0003372357768474193,2.607764926865616e-05,0.001469408424691392,0.001292473491877771,0.019231499345949546,0.008581032651901348,0.003318237058870677,4.295142232484544e-05
Orginal,Behaira,Area,0.021913960502856614,0.0,0.05466773795515986,8.093208008372637e-06,0.0007438222802113642,3.199640375403135e-05,0.0019574270531878004,0.0020402412746688228,0.00039260352576841047,0.01083680552321096,0.004256274555845089,0.0001140577686761353
Orginal,Behaira,Production,0.009637063509777475,0.0,0.02236396646311013,2.6182746417352075e-05,0.00010000386405505726,5.32374861422058e-06,0.00014782581281383179,0.00035770083361409656,0.0007413686182338887,0.001573190662694484,0.006157397163384456,0.0002101274399155942
Orginal,Ismailia,Water,0.0014331202252495306,0.0,0.004749391873054004,0.0,0.0,1.102547671285095e-06,0.00032223154114688736,0.0006424017975170243,0.00336027768094533,6.974812442260058e-05,0.0005134037199766682,7.190528290989751e-07
Orginal,Ismailia,Area,0.0008864885981263981,0.0,0.00650675102459187,0.0,0.0,4.328925213780713e-06,0.000673053763673036,0.0015659416425502404,0.006118033310785401,0.0003265515324308494,0.000970432104445798,3.95249693432152e-06
Orginal,Ismailia,Production,0.000368256542073327,0.0,0.002665913012955561,0.0,0.0,3.671550768427986e-07,4.330135187514756e-05,0.0003334227041578665,0.011940392656916418,4.651395879752205e-05,0.0026203169418501458,4.933646345075106e-06
Orginal,Giza,Water,0.0,0.0001073785558121136,0.006611451079288709,0.0009044246484406908,4.510858081214237e-05,0.0,0.0004578928415702273,0.0003049263363932387,0.007106159425708804,0.0,0.0033055817290785347,0.000467240528348514
Orginal,Giza,Area,0.0,0.000197624846716076,0.008323393901261933,0.0003707818552673045,5.2699959124286935e-05,0.0,0.0005710416999395949,0.000502908181357481,0.003121907935694812,0.0,0.003543507608689108,0.0005192828115139559
Orginal,Giza,Production,0.0,5.5945254833921435e-05,0.003148928463734565,0.0018083305422199939,2.377329122557121e-05,0.0,4.155736526014427e-05,0.00011074315005270913,0.019301434178395135,0.0,0.006562346265949761,0.0010236054070454199
Orginal,Beni sweif,Water,6.691984996147794e-05,0.0011200446234598369,0.030110960397638133,8.949810879518575e-05,3.2405314164727144e-05,0.000581761675596344,0.00032827158491131875,4.21844326404732e-05,0.0019238018758266711,0.0020463764147604095,0.0016274562365273468,0.0
Orginal,Beni sweif,Area,3.896032692402641e-05,0.0011767148015894354,0.02755549112711153,4.93121046091542e-05,4.385389455699592e-05,0.0005657717040271662,0.0006414337881984638,0.0002130584061739029,0.010505030163796157,0.0019374763543764633,0.002749243939030212,0.0
Orginal,Beni sweif,Production,1.7623443688454335e-05,0.0002981069752040498,0.009298867789620652,0.0001858722576516668,1.0509814074625111e-05,0.00010234447766993011,4.4540500259492004e-05,3.88725437607313e-05,0.014472057580424153,0.0003047157665872202,0.003077057857442587,0.0
Orginal,Fayoum,Water,0.00015483604253264596,0.025532607224199137,0.022427785045005037,0.00010881666147031156,0.0004011835417819548,1.1504845265583601e-06,0.0005312362301383227,5.84829634333833e-06,0.0032129197878353133,0.007049306315354712,0.0,0
Orginal,Fayoum,Area,9.015457293047658e-05,0.024618974119050372,0.01929213753642334,4.46067511159143e-05,0.0005862870452576921,1.1292848383775772e-06,0.0005808288352055339,6.587494890535867e-06,0.0030419169263097338,0.007367454285575313,0.0,0
Orginal,Fayoum,Production,3.453552441552574e-05,0.005555423467708385,0.006009020617955361,0.00013341497604775195,5.482084241109037e-05,9.178876921069966e-08,3.671550768427986e-05,1.835775384213993e-07,0.00048306134516360957,0.005098659604923642,0.0,0
Orginal,Minya,Water,0.0,0.0029798987343519724,0.04982048606437268,0.017836632731208082,0.00018494038764425638,0.004665502376325789,0.0004959547046571997,0.0006138314317741583,0.008218198594338005,0.00032266297284434673,0.0004023819631637864,0.0
Orginal,Minya,Area,0.0,0.0033701623859981496,0.055607679368969466,0.007386840341967462,0.00024053767057442393,0.004511681143458151,0.0008763250345809999,0.0013225807598798724,0.006118033310785401,0.0003054715487811346,0.0005678420595641917,0.0
Orginal,Minya,Production,0.0,0.0010085520488948652,0.018390040541709795,0.03585859068212107,2.8179152147684794e-05,0.0006543850828953805,7.070029948454141e-05,0.0002529927951369909,0.02842271819770837,4.839562856634139e-05,0.0007148509346129289,0.0
Orginal,Assuit,Water,0.011941262395991406,0.03896302802925452,0.0005284558925324734,2.137983745187619e-05,0.0003415021569667399,9.390829948032614e-05,8.05339168590852e-05,0.0008869756331212224,0.0009125739138371459,0.001957932916781236,0.0,0
Orginal,Assuit,Area,0.012315792233206127,0.03916228069595627,0.0002034594850476935,4.592425009402147e-05,0.00029022620346303736,0.00016958093989636618,0.00014887738452611058,0.00020519125101509995,0.0008420700611502134,0.002268921454440282,0.0,0
Orginal,Assuit,Production,0.004060872833035169,0.013074897124602717,0.0008108160928227153,1.4020734496934371e-05,4.394387325962246e-05,1.0257394959295687e-05,3.0519765762557636e-05,0.0007413686182338887,0.00015069421185166616,0.0057223183973257406,0.0,0
Orginal,Sohag,Water,0.0,0.01845060797354806,0.03138526582136734,0.005792833401787162,2.0612847767503953e-06,4.098601125864158e-05,0.0001705113942070036,0.00017506539545796378,0.0010755592217662469,0.00018153687091985456,0.0043975832922035114,0.0
Orginal,Sohag,Area,0.0,0.01874669295948697,0.03057632806977155,0.0025423965994673856,2.2585696767551544e-06,3.369033101159772e-05,0.00037849863499621794,0.0004037193297199838,0.003200393231962054,0.00016751058435934062,0.00418531782516703,0.0
Orginal,Sohag,Production,0.0,0.0052201420409740025,0.010586801904800585,0.013766640236566853,4.130494614481484e-07,6.562896998565025e-06,2.9464194916634588e-05,7.880065836738565e-05,0.006233903102521575,2.8179152147684794e-05,0.004254707766415864,0.0
Orginal,Qena,Water,0.0,0.006312900344646814,0.00755345822226364,0.05503673497093301,0.0,0.0,0.00012276628635483168,5.84829634333833e-06,0.00037194206006526314,0.0,0.00047826600506136493,0.0
Orginal,Qena,Area,0.0,0.006424313231390307,0.0074163899619050086,0.022223384548572072,0.0,0.0,0.00014737167140827382,6.211066611076675e-06,0.0037347331746543774,0.0,0.0006173423783130755,0.0
Orginal,Qena,Production,0.0,0.0017220261519696335,0.0017237471913923341,0.13416250378420388,0.0,0.0,1.1106441074494659e-05,5.27785422961523e-07,0.023090566360182026,0.0,0.0026167371798509285,0.0
Orginal,Aswan,Water,0.0,0.00029385292282511444,0.001304074210853901,0.029218759647292123,0.0,7.526086277902605e-06,1.9174742109306e-07,0.00025176436389518777,0.00012305390748647125,0.0,0,0
Orginal,Aswan,Area,0.0,0.0015262284590672956,0.002225632202302475,0.016161759964440695,0.0,0.00040898932563241254,8.676671841534385e-05,0.006118033310785401,0.00018444985693500426,0.0,0,0
Orginal,Aswan,Production,0.0,0.00037151504338030683,0.0006017442237530443,0.10409688590450848,0.0,2.801852180156607e-05,1.3768315381604947e-05,0.0007413686182338887,9.025130732642043e-05,0.0,0,0
Orginal,Luxor,Water,0.0,0.0002806223507696933,0.0033559633639707364,0.026729638437227837,0.0,0.0,3.7103125981507114e-05,1.62985307929101e-06,0.0005334892623361662,0.0,0.0007029939825824313,0.0
Orginal,Luxor,Area,0.0,0.0004155768205229484,0.002963996272461681,0.01248706710036006,0.0,0.0,9.203671432777254e-05,1.580998773728608e-05,0.0002657583652981898,0.0,0.0010308488432989983,0.0
Orginal,Luxor,Production,0.0,0.00011425407047501839,0.0007934680154418932,0.0716001047891139,0.0,0.0,5.6679564987607035e-06,1.583356268884569e-06,0.005639777346613019,0.0,0.0015396189203556706,0.0
Solution 2,Cairo,Water,0.0,0.0,3.784910838106289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 2,Cairo,Area,0.0,0.0,0.00011885931855306635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 2,Cairo,Production,0.0,0.0,2.668192711596522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 2,Alexandria,Water,0.0,0.0,0.0,1.2845300591140386e-05,0.0,0.0,0.00016793122703320985,0,0,0,0,0
Solution 2,Alexandria,Area,0.0,0.0,0.0,0.0003326063283879924,0.0,0.0,0.0003411961614935081,0,0,0,0,0
Solution 2,Alexandria,Production,0.0,0.0,0.0,1.4993251456871654e-05,0.0,0.0,4.3887681426867104e-05,0,0,0,0,0
Solution 2,Port said,Water,0.0,0.0,0.008589334276189525,0.0,0.0,0.0,0.0,0.0,5.048847877135488e-05,0.0,0.0,0
Solution 2,Port said,Area,0.0,0.0,0.01012721346784244,0.0,0.0,0.0,0.0,0.0,0.00041669493228134637,0.0,0.0,0
Solution 2,Port said,Production,0.0,0.0,0.002821518144472633,0.0,0.0,0.0,0.0,0.0,0.0007350469055918998,0.0,0.0,0
Solution 2,Suez,Water,0.0,0.0,0.0019172995525067245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Suez,Area,0.0,0.0,0.0024878553836300645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Suez,Production,0.0,0.0,0.0006178798407440108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Damietta,Water,0.04440363190086922,0.0,0.0,0.0,0.0,3.9676604142518575e-06,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Damietta,Area,0.031209660362186916,0.0,0.0,0.0,0.0,4.994089014834721e-06,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Damietta,Production,0.012259640599310763,0.0,0.0,0.0,0.0,7.963031881494809e-07,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Dakahlia,Water,0.06501314122858255,0.0,0.011193333245105377,9.790202072166458e-05,0.0,0.0010709707373169326,0.0,0.0,0.0,0.005865640369164411,0.0,0
Solution 2,Dakahlia,Area,0.04560102679445583,0.0,0.03369950152630645,5.0340417269533985e-05,0.0,0.0013482042704447811,0.0,0.0,0.0,0.010359338725251958,0.0,0
Solution 2,Dakahlia,Production,0.018940844881803892,0.0,0.014961763002081794,0.0002208717528730046,0.0,0.00018899687382736393,0.0,0.0,0.0,0.0017769846916350588,0.0,0
Solution 2,Sharkia,Water,0.1404730787427028,0.0,0.0,0.0,0.0,0.00015404441558332835,0.0,0.0,0.0,0.00604993819540641,0.0035815574601899733,0
Solution 2,Sharkia,Area,0.10847459109437413,0.0,0.0,0.0,0.0,0.0002269314048340897,0.0,0.0,0.0,0.009892691047705801,0.0065468511713271315,0
Solution 2,Sharkia,Production,0.04178133282711741,0.0,0.0,0.0,0.0,3.0350527228325928e-05,0.0,0.0,0.0,0.0015762480336624053,0.015187299168063852,0
Solution 2,Quliubiya,Water,0.0,0.0,0.02696189568188019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Quliubiya,Area,0.0,0.0,0.03593290060521836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Quliubiya,Production,0.0,0.0,0.013875334928010756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Kafr el sheikh,Water,0.0,0.0,0.061729820055668884,3.729600789396746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Kafr el sheikh,Area,0.0,0.0,0.07865529202004565,1.9177301816965327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Kafr el sheikh,Production,0.0,0.0,0.031673497731084056,9.0073266339537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Gharbia,Water,0.0,0.0,0.025348343507411147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Gharbia,Area,0.0,0.0,0.0451217752513474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Gharbia,Production,0.0,0.0,0.01692853686022062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Monoufia,Water,0.0,0.0,0.0,0.0,0.0,0.002046990375242271,0.0,0.0,0.0,0.029291353245523687,0.0076017915524774285,0
Solution 2,Monoufia,Area,0.0,0.0,0.0,0.0,0.0,0.002552005613551493,0.0,0.0,0.0,0.03794987651499589,0.010001572822792166,0
Solution 2,Monoufia,Production,0.0,0.0,0.0,0.0,0.0,0.0008496029457450779,0.0,0.0,0.0,0.006290083973876283,0.013395834181926835,0
Solution 2,Behaira,Water,0.0,0.0,0.07607406517150864,0.0,0.0003489061376782727,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Behaira,Area,0.0,0.0,0.10252044531345603,0.0,0.0007894655914650726,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Behaira,Production,0.0,0.0,0.039178250976094876,0.0,9.915112268444108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Ismailia,Water,0.0,0.0,0.010764978607626471,0.0,0.0,0.0,0.0006646327151423642,0.0,0.0005311705379579674,0,0,0
Solution 2,Ismailia,Area,0.0,0.0,0.015129633630363234,0.0,0.0,0.0,0.001662032824136995,0.0,0.0010299809184195128,0,0,0
Solution 2,Ismailia,Production,0.0,0.0,0.0057906461696555335,0.0,0.0,0.0,0.00033057958068034165,0.0,0.0025979732786171736,0,0,0
Solution 2,Giza,Water,0.0,0.009717382278030222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Giza,Area,0.0,0.01834688469557861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Giza,Production,0.0,0.004851777472192128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Beni sweif,Water,0.0,0.0,0.0,0.08253923202109688,0.0,0.0,0.0,4.364426455677043e-05,0.0,0.0,0.0016837758882981319,0
Solution 2,Beni sweif,Area,0.0,0.0,0.0,0.046654029524345005,0.0,0.0,0.0,0.00022613235059171615,0.0,0.0,0.0029179463295876304,0
Solution 2,Beni sweif,Production,0.0,0.0,0.0,0.1642733173035026,0.0,0.0,0.0,3.8541074306434875e-05,0.0,0.0,0.0030508195259579527,0
Solution 2,Fayoum,Water,0.0,0.0,0.0,0.0,0.00041506687508592236,0.0,0.0,0.0,0.0,0.0,0.055895142505258566,0
Solution 2,Fayoum,Area,0.0,0.0,0.0,0.0,0.0006222634912484062,0.0,0.0,0.0,0.0,0.0,0.0599286081225366,0
Solution 2,Fayoum,Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03874267395872992,0
Solution 2,Minya,Water,0.0,0.024517848836352336,0.08638927402060738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Minya,Area,0.0,0.028445969535644784,0.05723735700645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Minya,Production,0.0,0.007952159112597732,0.017682526539039418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Assuit,Water,0.0,0.0,0.05746375737696667,0.0,0.00022585161916572187,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Assuit,Area,0.0,0.0,0.05925136376811685,0.0,0.0004976797141006674,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Assuit,Production,0.0,0.0,0.018479298769143563,0.0,0.0001419369480141059,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 2,Sohag,Water,0.0,0.0,0.03247138242599238,0.042067866367874227,2.132617472660373e-06,4.2404370677316725e-05,0.003827674773549864,0.0035663393253603758,0.0016795840027804354,0.0001878191248596473,0.007902958436810366,0
Solution 2,Sohag,Area,0.0,0.0,0.010558069075383467,0.018940515811465004,2.397162727120666e-06,3.57576773462166e-05,0.008716356770800822,0.008437056412512417,0.00512695848358631,0.00017778956892811605,0.007716016063649868,0
Solution 2,Sohag,Production,0.0,0.0,0.0,0.09580613008456194,0.0,0.0,0.0006338435730975914,0.0015383603830006463,0.009328962269309637,0.0,0.007327422737345709,0
Solution 2,Qena,Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004180160614360661,0.0,0.0,0
Solution 2,Qena,Area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043059235249465554,0.0,0.0,0
Solution 2,Qena,Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2486899012952992,0.0,0.0,0
Solution 2,Aswan,Water,0.0,0.0,0.0,0.0,0.0002604769061956344,0.0,0.0,0,0,0,0,0
Solution 2,Aswan,Area,0.0,0.0,0.0,0.0,0.006493455378789849,0.0,0.0,0,0,0,0,0
Solution 2,Aswan,Production,0.0,0.0,0.0,0.0,0.0007350469055918998,0.0,0.0,0,0,0,0,0
Solution 2,Luxor,Water,0.0,0.011990723051914174,0.0,0.0,0.0,0.0,3.838711450788672e-05,1.6862556760570392e-06,0.0,0.0,0.0,0
Solution 2,Luxor,Area,0.0,0.018216439090511127,0.0,0.0,0.0,0.0,9.768438113016714e-05,1.678013908984466e-05,0.0,0.0,0.0,0
Solution 2,Luxor,Production,0.0,0.004678435895373725,0.0,0.0,0.0,0.0,5.619625356369194e-06,1.569854856637548e-06,0.0,0.0,0.0,0
Solution 20,Cairo,Water,0.0,0.0,3.914206841543561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 20,Cairo,Area,0.0,0.0,0.00012367405543857885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 20,Cairo,Production,0.0,0.0,2.679306418115839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Solution 20,Alexandria,Water,0.0,0.0,0.0,1.3284107765318325e-05,0.0,0.0,0.00017366791078520405,0,0,0,0,0
Solution 20,Alexandria,Area,0.0,0.0,0.0,0.0003460794996726618,0.0,0.0,0.00035501728855309695,0,0,0,0,0
Solution 20,Alexandria,Production,0.0,0.0,0.0,1.5055702192059477e-05,0.0,0.0,4.4070484868714315e-05,0,0,0,0,0
Solution 20,Port said,Water,0.0,0.0,0.00924824408123244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Port said,Area,0.0,0.0,0.010971019587614534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Port said,Production,0.0,0.0,0.002949848408129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Suez,Water,0.0,0.0,0.001982796252464714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Suez,Area,0.0,0.0,0.002588633086440439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Suez,Production,0.0,0.0,0.0006204534686474174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Damietta,Water,0.04595488944409541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Damietta,Area,0.03249821608037278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Damietta,Production,0.012319924403701908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Dakahlia,Water,0.0,0.0,0.031350009977685715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Dakahlia,Area,0.0,0.0,0.09496399451928117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Dakahlia,Production,0.0,0.0,0.04068910088352884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Sharkia,Water,0.16728866412338914,0.0,0.0,0.0,0.0,0.00015930671320107614,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Sharkia,Area,0.12997465743917438,0.0,0.0,0.0,0.0,0.00023612391088777406,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Sharkia,Production,0.04831397547036293,0.0,0.0,0.0,0.0,3.047694495327366e-05,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Quliubiya,Water,0.0,0.0,0.02788293860887921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Quliubiya,Area,0.0,0.0,0.03738846558786764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Quliubiya,Production,0.0,0.0,0.01393312925432644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Solution 20,Kafr el sheikh,Water,0.0,0.0,0.06385413173264877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
