water_before,water_after,Diff_water,area_before,area_after,Diff_area,production_before,production_after,Diff_prod,name
0,0,0,0,0,0,0,0,0,x
5367136000.0,6384745820.97,1017609820.97,2856066.0,2807107.23,-48958.77,7879477.0,7619856.87,-259620.13,Wheat
15098000.0,2894543.49,-12203456.51,20603.0,15815.46,-4787.54,27262.0,28079.86,817.86,Barley
225658000.0,251987252.11,26329252.11,164037.0,177772.72,13735.72,1936833.0,1994937.99,58104.99,Forestation Alfalfa
4765948000.0,2500103093.05,-2265844906.95,1330370.0,1195928.54,-134441.46,37240462.0,37843012.13,602550.13,Sustains Alfalfa
997737000.0,278112484.11,-719624515.89,735926.12,800448.97,64522.85,12458799.65,12832563.64,373763.99,vegetables
86172000.0,114851316.21,28679316.21,58733.0,73660.78,14927.78,302729.0,311810.87,9081.87,Medical and Aromatic plants
78122000.0,66668347.77,-11453652.23,49777.0,54085.77,4308.77,66035.0,68016.05,1981.05,fully grown Beans
1485000.0,1485000.0,0.0,1561.0,1561.0,0.0,1585.0,1585.0,0.0,lentils
4960000.0,3847299.32,-1112700.68,2711.0,2793.31,82.31,2752.0,2834.56,82.56,Fenugreek
13789000.0,14320804.0,531804.0,5600.0,5789.93,189.93,6331.0,6520.93,189.93,chickpeas
147000.0,163760.0,16760.0,245.0,256.67,11.67,196.0,201.88,5.88,Lupine
740683000.0,902808713.59,162125713.59,470998.0,499158.02,28160.02,9774089.0,10067311.67,293222.67,sugar Beet
240018000.0,149916931.52,-90101068.48,163687.0,141291.86,-22395.14,2539637.0,2615826.11,76189.11,Fully grown Onions
79471000.0,56695531.93,-22775468.07,41433.0,36574.96,-4858.04,286800.0,295404.0,8604.0,Garlic
19539000.0,19446000.0,-93000.0,13438.0,13376.0,-62.0,66266.0,65977.0,-289.0,Lfax
10984000.0,10984000.0,0.0,1380.65,1380.65,0.0,63812.08,63812.08,0.0,Others
