water_before,water_after,Diff_water,area_before,area_after,Diff_area,production_before,production_after,Diff_prod,name
0,0,0,0,0,0,0,0,0,x
5367136000.0,4853608830.51,-513527169.49,2856066.0,2855717.63,-348.37,7879477.0,8194656.08,315179.08,Wheat
15098000.0,2922567.31,-12175432.69,20603.0,15809.8,-4793.2,27262.0,28167.48,905.48,Barley
225658000.0,296783548.17,71125548.17,164037.0,198408.0,34371.0,1936833.0,1991958.14,55125.14,Forestation Alfalfa
4765948000.0,2926185629.09,-1839762370.91,1330370.0,1324332.79,-6037.21,37240462.0,38730080.48,1489618.48,Sustains Alfalfa
997737000.0,473459694.07,-524277305.93,735926.12,780639.98,44713.86,12458799.65,12843139.89,384340.24,vegetables
86172000.0,114955115.39,28783115.39,58733.0,73417.06,14684.06,302729.0,314838.16,12109.16,Medical and Aromatic plants
78122000.0,106798404.96,28676404.96,49777.0,61846.64,12069.64,66035.0,68676.4,2641.4,fully grown Beans
1485000.0,1485000.0,0.0,1561.0,1561.0,0.0,1585.0,1585.0,0.0,lentils
4960000.0,4679619.46,-280380.54,2711.0,2826.0,115.0,2752.0,2794.29,42.29,Fenugreek
13789000.0,13789000.0,0.0,5600.0,5600.0,0.0,6331.0,6331.0,0.0,chickpeas
147000.0,147000.0,0.0,245.0,245.0,0.0,196.0,196.0,0.0,Lupine
740683000.0,1152368700.17,411685700.17,470998.0,507822.21,36824.21,9774089.0,9924053.84,149964.84,sugar Beet
240018000.0,50985000.0,-189033000.0,163687.0,61867.0,-101820.0,2539637.0,1213981.0,-1325656.0,Fully grown Onions
79471000.0,3702000.0,-75769000.0,41433.0,10871.0,-30562.0,286800.0,19661.0,-267139.0,Garlic
19539000.0,19317000.0,-222000.0,13438.0,13290.0,-148.0,66266.0,65588.0,-678.0,Lfax
10984000.0,10984000.0,0.0,1380.65,1380.65,0.0,63812.08,63812.08,0.0,Others
