water_before,water_after,Diff_water,area_before,area_after,Diff_area,production_before,production_after,Diff_prod,name
0,0,0,0,0,0,0,0,0,x
5367136000.0,4810564587.62,-556571412.38,2856066.0,2816393.85,-39672.15,7879477.0,7981397.7,101920.7,Wheat
15098000.0,2866519.68,-12231480.32,20603.0,15671.13,-4931.87,27262.0,27807.24,545.24,Barley
225658000.0,264883748.14,39225748.14,164037.0,183286.13,19249.13,1936833.0,1975569.66,38736.66,Forestation Alfalfa
4765948000.0,2699866810.85,-2066081189.15,1330370.0,1262382.3,-67987.7,37240462.0,37985271.24,744809.24,Sustains Alfalfa
997737000.0,401797157.64,-595939842.36,735926.12,774256.57,38330.45,12458799.65,12707975.64,249175.99,vegetables
86172000.0,113046606.52,26874606.52,58733.0,72448.86,13715.86,302729.0,308783.58,6054.58,Medical and Aromatic plants
78122000.0,65873744.79,-12248255.21,49777.0,53558.03,3781.03,66035.0,67355.7,1320.7,fully grown Beans
1485000.0,1485000.0,0.0,1561.0,1561.0,0.0,1585.0,1585.0,0.0,lentils
4960000.0,3809857.14,-1150142.86,2711.0,2766.21,55.21,2752.0,2807.04,55.04,Fenugreek
13789000.0,14143536.0,354536.0,5600.0,5726.62,126.62,6331.0,6457.62,126.62,chickpeas
147000.0,159840.0,12840.0,245.0,254.1,9.1,196.0,199.92,3.92,Lupine
740683000.0,954700206.39,214017206.39,470998.0,497257.27,26259.27,9774089.0,9969570.78,195481.78,sugar Beet
240018000.0,215200626.81,-24817373.19,163687.0,149483.34,-14203.66,2539637.0,2590429.74,50792.74,Fully grown Onions
79471000.0,111791217.05,32320217.05,41433.0,52482.7,11049.7,286800.0,292536.0,5736.0,Garlic
19539000.0,19927264.71,388264.71,13438.0,13701.09,263.09,66266.0,67591.32,1325.32,Lfax
10984000.0,10984000.0,0.0,1380.65,1380.65,0.0,63812.08,63812.08,0.0,Others
