water_before,water_after,Diff_water,area_before,area_after,Diff_area,production_before,production_after,Diff_prod,name
0,0,0,0,0,0,0,0,0,x
5367136000.0,4658237273.64,-708898726.36,2856066.0,2777884.25,-78181.75,7879477.0,8098310.17,218833.17,Wheat
15098000.0,2894543.49,-12203456.51,20603.0,15815.46,-4787.54,27262.0,28079.86,817.86,Barley
225658000.0,211364815.6,-14293184.4,164037.0,158732.79,-5304.21,1936833.0,1994937.99,58104.99,Forestation Alfalfa
4765948000.0,2880808047.8,-1885139952.2,1330370.0,1359219.39,28849.39,37240462.0,38357675.86,1117213.86,Sustains Alfalfa
997737000.0,360323105.57,-637413894.43,735926.12,814312.5,78386.38,12458799.65,12832563.64,373763.99,vegetables
86172000.0,102343400.62,16171400.62,58733.0,57615.11,-1117.89,302729.0,311810.87,9081.87,Medical and Aromatic plants
78122000.0,74750013.88,-3371986.12,49777.0,55087.45,5310.45,66035.0,68016.05,1981.05,fully grown Beans
1485000.0,1315000.0,-170000.0,1561.0,1465.0,-96.0,1585.0,1517.0,-68.0,lentils
4960000.0,3847299.32,-1112700.68,2711.0,2793.31,82.31,2752.0,2834.56,82.56,Fenugreek
13789000.0,13902404.0,113404.0,5600.0,5590.93,-9.07,6331.0,6520.93,189.93,chickpeas
147000.0,163760.0,16760.0,245.0,256.67,11.67,196.0,201.88,5.88,Lupine
740683000.0,1083801344.76,343118344.76,470998.0,508030.53,37032.53,9774089.0,10067311.67,293222.67,sugar Beet
240018000.0,168673515.75,-71344484.25,163687.0,140709.72,-22977.28,2539637.0,2550277.01,10640.01,Fully grown Onions
79471000.0,2248000.0,-77223000.0,41433.0,9756.0,-31677.0,286800.0,12231.0,-274569.0,Garlic
19539000.0,10436000.0,-9103000.0,13438.0,7337.0,-6101.0,66266.0,38264.0,-28002.0,Lfax
10984000.0,10984000.0,0.0,1380.65,1380.65,0.0,63812.08,63812.08,0.0,Others
