water_before,water_after,Diff_water,area_before,area_after,Diff_area,production_before,production_after,Diff_prod,name
0,0,0,0,0,0,0,0,0,x
5367136000.0,7586033535.37,2218897535.37,2856066.0,2898221.5,42155.5,7879477.0,7526732.07,-352744.93,Wheat
15098000.0,2866519.68,-12231480.32,20603.0,15671.13,-4931.87,27262.0,27807.24,545.24,Barley
225658000.0,244542226.23,18884226.23,164037.0,174536.55,10499.55,1936833.0,1975569.66,38736.66,Forestation Alfalfa
4765948000.0,2501234307.71,-2264713692.29,1330370.0,1196449.87,-133920.13,37240462.0,37855263.45,614801.45,Sustains Alfalfa
997737000.0,262264014.85,-735472985.15,735926.12,793328.26,57402.14,12458799.65,12707975.64,249175.99,vegetables
86172000.0,113922626.04,27750626.04,58733.0,73188.02,14455.02,302729.0,308783.58,6054.58,Medical and Aromatic plants
78122000.0,65873744.79,-12248255.21,49777.0,53558.03,3781.03,66035.0,67355.7,1320.7,fully grown Beans
1485000.0,1485000.0,0.0,1561.0,1561.0,0.0,1585.0,1585.0,0.0,lentils
4960000.0,3809857.14,-1150142.86,2711.0,2766.21,55.21,2752.0,2807.04,55.04,Fenugreek
13789000.0,14143536.0,354536.0,5600.0,5726.62,126.62,6331.0,6457.62,126.62,chickpeas
147000.0,159840.0,12840.0,245.0,254.1,9.1,196.0,199.92,3.92,Lupine
740683000.0,875386965.26,134703965.26,470998.0,493779.3,22781.3,9774089.0,9969570.78,195481.78,sugar Beet
240018000.0,148124642.26,-91893357.74,163687.0,139852.97,-23834.03,2539637.0,2590429.74,50792.74,Fully grown Onions
79471000.0,57408755.09,-22062244.91,41433.0,37122.54,-4310.46,286800.0,292536.0,5736.0,Garlic
19539000.0,19539000.0,0.0,13438.0,13438.0,0.0,66266.0,66266.0,0.0,Lfax
10984000.0,10984000.0,0.0,1380.65,1380.65,0.0,63812.08,63812.08,0.0,Others
