sol_index,Labels,Wheat,Barley,Forestation Alfalfa,Sustains Alfalfa,vegetables,Medical and Aromatic plants,fully grown Beans,lentils,Fenugreek,chickpeas,Lupine,sugar Beet,Fully grown Onions,Garlic,Lfax,Others,Total
6,water,0.6305241413964376,0.00023392964865461024,0.01897903091038737,0.19572702331194586,0.01992929637683813,0.008891960592883672,0.005122907672356168,0.00010318695887632011,0.0005330468267152849,0.0006807388376024659,1.1458892015598264e-05,0.06577779219522221,0.010721113403339663,0.0042732963424353,0.0013231651876140541,0.0008618680856336316,0.96
6,area,0.484365876816634,0.0026684046865233205,0.028496624780921357,0.19865244590469608,0.1191728030422565,0.0117609460501864,0.008665719531651878,0.00022986307481046454,0.0007425108167626701,0.0005736959804852259,1.7837001602330277e-05,0.05997795963036942,0.018377903635294925,0.004631433183710358,0.0019049902324917247,0.0002061413156337881,0.94
7,prod,0.10109001250860075,0.00038644783557537386,0.02622145825243661,0.5127763741930185,0.15614996193960665,0.004100092501248613,0.0008956174023011469,1.9049437020421855e-05,4.410715456696672e-05,4.484752249856264e-05,8.941123040798776e-07,0.10154349050081292,0.02301526237269702,0.0039055888026414474,0.0007441805718086333,0.000856152188606413,0.93
7,water,0.5515879378638473,0.00023392964865461024,0.018684430257072473,0.1957529662982005,0.019479193141296765,0.008898831085908646,0.005122907672356169,0.00010318695887632011,0.0005330468267152834,0.0006807388376024659,1.1458892015598264e-05,0.06508023116584186,0.010721113403339666,0.0043732740641158965,0.0013305187410052402,0.0008618680856336316,0.88
7,area,0.4843105014385893,0.0026684046865233205,0.028306414684716372,0.19868050131191614,0.11928842957165207,0.011772088475059271,0.008665719531651881,0.00022986307481046454,0.0007425108167626676,0.0005736959804852259,1.7837001602330277e-05,0.05992058182744285,0.01837790363529493,0.004769093047458328,0.0019154692844316136,0.0002061413156337881,0.94
9,prod,0.10708532705580087,0.0003986290145949349,0.026221458252436606,0.5127763741930184,0.15614996193960667,0.004100092501248614,0.0008956174023011465,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.10154349050081292,0.02301526237269702,0.0039055888026414474,0.0007441805718086333,0.000856152188606413,0.94
9,water,0.3901784527059782,0.0005476468805398123,0.01843651866468779,0.3922713818785537,0.06335098277531405,0.008987637532724071,0.006122307784330532,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.06488813325507595,0.01911496920023576,0.008477870349067768,0.0013305187410052402,0.0008618680856336316,0.98
9,area,0.47100421140341525,0.0037218312166416643,0.028156962830532237,0.22613990757746244,0.09984536762617004,0.011960907003757505,0.008554854512202443,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.05989471367911521,0.02066194704971759,0.007334767973995137,0.0019154692844316136,0.0002061413156337881,0.94
14,prod,0.1070853270558009,0.0003764413755220166,0.02622145825243661,0.5127763741930185,0.15770760515051077,0.004058424748215699,0.0008956174023011466,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.10019818058146683,0.017646847896513992,0.0035185025907011843,0.0007441805718086333,0.000856152188606413,0.93
14,water,0.41961888574485684,0.0008008067102590255,0.017832638484376905,0.21637280795264707,0.057759635356511636,0.006784878595600978,0.005501285341412711,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.05589981518859848,0.011593640471871258,0.005523625583312716,0.0013305187410052402,0.0008618680856336316,0.8
14,area,0.4773883021915125,0.003361872848720682,0.027267644235822484,0.21311621619058221,0.12055203066160608,0.009419991626092963,0.008261152050988272,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.05692187210354255,0.01598196559497775,0.005029775914179863,0.0019154692844316136,0.0002061413156337881,0.94
15,prod,0.10684222142967256,0.00037644137552201597,0.0262214582524366,0.5127763741930185,0.1574239421705089,0.004058424748215699,0.0008956174023011466,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.10019818058146683,0.019046257315417814,0.0037007660625396426,0.0007441805718086333,0.000856152188606413,0.93
15,water,0.4186598296783823,0.0009010059389166717,0.017422658115201634,0.21706975704308487,0.05762504786382043,0.006784878595600978,0.005556387521473444,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.05589981518859848,0.012735762036128662,0.00582290729928733,0.0013305187410052402,0.0008618680856336316,0.8
15,area,0.47581888579235815,0.0034057547547755077,0.026831242427616142,0.21381576227625676,0.12033400126527792,0.009419991626092963,0.00826106885918925,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.05692187210354255,0.017216717729049157,0.005275526583866933,0.0019154692844316136,0.0002061413156337881,0.94
20,prod,0.10811427861383095,0.00038019372922180444,0.026488044800504346,0.5179021678019812,0.15786479661659364,0.004141760254281528,0.0009047064888159124,1.5457021512957907e-05,3.851234592530418e-05,4.571892412989419e-05,9.210898304962229e-07,0.0985149754824711,0.023364819129100444,0.003945064081091281,7.000392824123235e-05,0.000856152188606413,0.94
20,water,0.4012433388867308,0.00023630364550738785,0.016097186165244127,0.24607528262220713,0.008795650953030483,0.014197573458938458,0.005845200936343057,7.567043650930141e-05,0.00030100997045825605,0.0006572602858223401,1.002929797998006e-05,0.0912155702747265,0.009472263662252683,0.004353685303288699,0.00010595442520633636,0.0008618680856336316,0.8
20,area,0.4631411070316883,0.0026603487019648234,0.025241922990172614,0.23556167862268432,0.09385343420348924,0.027779243057284242,0.00890489271052018,0.00018017208657937882,0.000465677719926603,0.0005470436949948857,1.5904846263560607e-05,0.06092956299994313,0.016287133201368154,0.004511509501850842,0.00015938299966637356,0.0002061413156337881,0.94
21,prod,0.10811427861383092,0.00038019372922180444,0.026488044800504346,0.517902167801981,0.15786479661659358,0.004141760254281528,0.0009047064888159124,1.8113482022308645e-05,4.448594106032086e-05,4.571892412989419e-05,9.210898304960699e-07,0.10288880042015898,0.023364819129100444,0.003945064081091282,0.00035875980920324835,0.000856152188606413,0.95
21,water,0.3623877396603653,0.00022665704858561693,0.016196161291875667,0.40584255691356497,0.022227884312447304,0.007983256329772629,0.005892363659710989,8.974497955909833e-05,0.0003719361789732439,0.0006616724178570518,1.0029297979978305e-05,0.08155965339350826,0.011417144787698176,0.004826123612964891,0.0006107402838013,0.0008618680856336316,0.92
21,area,0.455933683049557,0.0026233339862416676,0.025742531870250666,0.23563430047408818,0.11460938448138396,0.009140002118270764,0.008986246303648929,0.0002136374460003141,0.0005635385436878228,0.0005507620682638786,1.5904846263558147e-05,0.06232928082931682,0.01799471205148397,0.0050173995297860706,0.0008842967701531988,0.0002061413156337881,0.94
