water_before,water_after,Diff_water,area_before,area_after,Diff_area,production_before,production_after,Diff_prod,name
0,0,0,0,0,0,0,0,0,x
5367136000.0,4561010145.76,-806125854.24,2856066.0,2713637.2,-142428.8,7879477.0,8037066.54,157589.54,Wheat
15098000.0,2866519.68,-12231480.32,20603.0,15671.13,-4931.87,27262.0,27807.24,545.24,Barley
225658000.0,191747361.02,-33910638.98,164037.0,144327.17,-19709.83,1936833.0,1975569.66,38736.66,Forestation Alfalfa
4765948000.0,2623979299.6,-2141968700.4,1330370.0,1244783.24,-85586.76,37240462.0,37985271.24,744809.24,Sustains Alfalfa
997737000.0,263394358.83,-734342641.17,735926.12,778109.3,42183.18,12458799.65,12707975.64,249175.99,vegetables
86172000.0,105780904.68,19608904.68,58733.0,66413.31,7680.31,302729.0,308783.58,6054.58,Medical and Aromatic plants
78122000.0,65873744.79,-12248255.21,49777.0,53558.03,3781.03,66035.0,67355.7,1320.7,fully grown Beans
1485000.0,1347323.23,-137676.77,1561.0,1489.0,-72.0,1585.0,1537.75,-47.25,lentils
4960000.0,3809857.14,-1150142.86,2711.0,2766.21,55.21,2752.0,2807.04,55.04,Fenugreek
13789000.0,14143536.0,354536.0,5600.0,5726.62,126.62,6331.0,6457.62,126.62,chickpeas
147000.0,159840.0,12840.0,245.0,254.1,9.1,196.0,199.92,3.92,Lupine
740683000.0,826360052.98,85677052.98,470998.0,494817.26,23819.26,9774089.0,9969570.78,195481.78,sugar Beet
240018000.0,148124642.26,-91893357.74,163687.0,139852.97,-23834.03,2539637.0,2590429.74,50792.74,Fully grown Onions
79471000.0,56087543.05,-23383456.95,41433.0,36220.53,-5212.47,286800.0,292536.0,5736.0,Garlic
19539000.0,15305000.0,-4234000.0,13438.0,10601.0,-2837.0,66266.0,54294.0,-11972.0,Lfax
10984000.0,10984000.0,0.0,1380.65,1380.65,0.0,63812.08,63812.08,0.0,Others
