water_before,water_after,Diff_water,area_before,area_after,Diff_area,production_before,production_after,Diff_prod,name
0,0,0,0,0,0,0,0,0,x
5367136000.0,4810564587.62,-556571412.38,2856066.0,2816393.85,-39672.15,7879477.0,7981397.7,101920.7,Wheat
15098000.0,2894543.49,-12203456.51,20603.0,15815.46,-4787.54,27262.0,28079.86,817.86,Barley
225658000.0,268602975.18,42944975.18,164037.0,185396.92,21359.92,1936833.0,1994937.99,58104.99,Forestation Alfalfa
4765948000.0,2732951075.03,-2032996924.97,1330370.0,1275076.99,-55293.01,37240462.0,38357675.86,1117213.86,Sustains Alfalfa
997737000.0,426706749.18,-571030250.82,735926.12,781662.88,45736.76,12458799.65,12832563.64,373763.99,vegetables
86172000.0,114062187.46,27890187.46,58733.0,72987.55,14254.55,302729.0,311810.87,9081.87,Medical and Aromatic plants
78122000.0,66668347.77,-11453652.23,49777.0,54085.77,4308.77,66035.0,68016.05,1981.05,fully grown Beans
1485000.0,1485000.0,0.0,1561.0,1561.0,0.0,1585.0,1585.0,0.0,lentils
4960000.0,3847299.32,-1112700.68,2711.0,2793.31,82.31,2752.0,2834.56,82.56,Fenugreek
13789000.0,14320804.0,531804.0,5600.0,5789.93,189.93,6331.0,6520.93,189.93,chickpeas
147000.0,163760.0,16760.0,245.0,256.67,11.67,196.0,201.88,5.88,Lupine
740683000.0,973299937.35,232616937.35,470998.0,502296.5,31298.5,9774089.0,10067311.67,293222.67,sugar Beet
240018000.0,264950566.38,24932566.38,163687.0,157714.16,-5972.84,2539637.0,2615826.11,76189.11,Fully grown Onions
79471000.0,22831066.79,-56639933.21,41433.0,19480.13,-21952.87,286800.0,79033.99,-207766.01,Garlic
19539000.0,19365000.0,-174000.0,13438.0,13322.0,-116.0,66266.0,65728.0,-538.0,Lfax
10984000.0,10984000.0,0.0,1380.65,1380.65,0.0,63812.08,63812.08,0.0,Others
