water_before,water_after,Diff_water,area_before,area_after,Diff_area,production_before,production_after,Diff_prod,name
0,0,0,0,0,0,0,0,0,x
5367136000.0,4810564587.62,-556571412.38,2856066.0,2816393.85,-39672.15,7879477.0,7981397.7,101920.7,Wheat
15098000.0,2922567.31,-12175432.69,20603.0,15959.8,-4643.2,27262.0,28352.48,1090.48,Barley
225658000.0,272322202.21,46664202.21,164037.0,187507.7,23470.7,1936833.0,2014306.32,77473.32,Forestation Alfalfa
4765948000.0,2766035339.2,-1999912660.8,1330370.0,1287771.68,-42598.32,37240462.0,38730080.48,1489618.48,Sustains Alfalfa
997737000.0,451616340.72,-546120659.28,735926.12,789069.18,53143.06,12458799.65,12957151.64,498351.99,vegetables
86172000.0,115077768.39,28905768.39,58733.0,73526.23,14793.23,302729.0,314838.16,12109.16,Medical and Aromatic plants
78122000.0,67462950.74,-10659049.26,49777.0,54613.5,4836.5,66035.0,68676.4,2641.4,fully grown Beans
1485000.0,1485000.0,0.0,1561.0,1561.0,0.0,1585.0,1585.0,0.0,lentils
4960000.0,3884741.5,-1075258.5,2711.0,2820.41,109.41,2752.0,2862.08,110.08,Fenugreek
13789000.0,14498072.0,709072.0,5600.0,5853.24,253.24,6331.0,6584.24,253.24,chickpeas
147000.0,167680.0,20680.0,245.0,259.24,14.24,196.0,203.84,7.84,Lupine
740683000.0,991899668.31,251216668.31,470998.0,507335.74,36337.74,9774089.0,10165052.56,390963.56,sugar Beet
240018000.0,237866061.86,-2151938.14,163687.0,137832.54,-25854.46,2539637.0,2249211.4,-290425.6,Fully grown Onions
79471000.0,4257000.0,-75214000.0,41433.0,11172.0,-30261.0,286800.0,22370.0,-264430.0,Garlic
19539000.0,19365000.0,-174000.0,13438.0,13322.0,-116.0,66266.0,65728.0,-538.0,Lfax
10984000.0,10984000.0,0.0,1380.65,1380.65,0.0,63812.08,63812.08,0.0,Others
